dataset,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_features,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,1.9684114933013916,0.007571082661691601,0.07420639991760254,0.0012941610608673878,0.29359184426449336,2807,27,1891,"{'model__max_features': 0.29359184426449336, 'model__min_samples_leaf': 2807, 'model__min_samples_split': 27, 'model__n_estimators': 1891}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,0.9266532897949219,0.05959423628023117,0.03883199691772461,0.006347431004564329,0.25620694359445806,2456,14,828,"{'model__max_features': 0.25620694359445806, 'model__min_samples_leaf': 2456, 'model__min_samples_split': 14, 'model__n_estimators': 828}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,0.037194252014160156,0.0009421849529494764,0.005830049514770508,0.0004174132909147104,0.5113423988609378,4132,46,20,"{'model__max_features': 0.5113423988609378, 'model__min_samples_leaf': 4132, 'model__min_samples_split': 46, 'model__n_estimators': 20}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,1.0499267578125,0.03682789951099639,0.044853830337524415,0.007826386741852579,0.6499639307777652,4496,15,972,"{'model__max_features': 0.6499639307777652, 'model__min_samples_leaf': 4496, 'model__min_samples_split': 15, 'model__n_estimators': 972}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,2.7920321464538573,0.02723770056370976,0.059812498092651364,0.0012406114866630469,0.8866171489506599,1167,29,1378,"{'model__max_features': 0.8866171489506599, 'model__min_samples_leaf': 1167, 'model__min_samples_split': 29, 'model__n_estimators': 1378}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,0.06862788200378418,0.0010680406770059183,0.007525062561035157,0.0005295261205266843,0.093981939840869,2775,23,51,"{'model__max_features': 0.093981939840869, 'model__min_samples_leaf': 2775, 'model__min_samples_split': 23, 'model__n_estimators': 51}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,0.6500457286834717,0.008967321149936683,0.021019363403320314,0.0009347910541485549,0.46559801813246016,575,23,314,"{'model__max_features': 0.46559801813246016, 'model__min_samples_leaf': 575, 'model__min_samples_split': 23, 'model__n_estimators': 314}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,0.8881826400756836,0.010897526125384454,0.03652968406677246,0.0009761738003593102,0.8604046183116753,1716,43,838,"{'model__max_features': 0.8604046183116753, 'model__min_samples_leaf': 1716, 'model__min_samples_split': 43, 'model__n_estimators': 838}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,1.0945156574249268,0.042001498526770084,0.046485280990600585,0.00535604932237525,0.3032655146732228,2492,38,993,"{'model__max_features': 0.3032655146732228, 'model__min_samples_leaf': 2492, 'model__min_samples_split': 38, 'model__n_estimators': 993}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,0.02112746238708496,0.0006667066823910153,0.005279064178466797,0.0002710159266711773,0.8278690037875887,3052,45,5,"{'model__max_features': 0.8278690037875887, 'model__min_samples_leaf': 3052, 'model__min_samples_split': 45, 'model__n_estimators': 5}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,1.0442213535308837,0.004807565820509797,0.04216113090515137,0.0013676876135693358,0.45726516161372854,4870,46,992,"{'model__max_features': 0.45726516161372854, 'model__min_samples_leaf': 4870, 'model__min_samples_split': 46, 'model__n_estimators': 992}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,0.8711151599884033,0.009581447795939044,0.03617515563964844,0.0010505936003191245,0.531354631568148,4143,36,823,"{'model__max_features': 0.531354631568148, 'model__min_samples_leaf': 4143, 'model__min_samples_split': 36, 'model__n_estimators': 823}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,0.6759498119354248,0.00406042532413201,0.02892918586730957,0.0010634723448164807,0.13835309241780136,4365,51,636,"{'model__max_features': 0.13835309241780136, 'model__min_samples_leaf': 4365, 'model__min_samples_split': 51, 'model__n_estimators': 636}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,0.14124984741210939,0.0014585671461835432,0.010005426406860352,0.0005487191120268603,0.7145951041799521,1683,18,120,"{'model__max_features': 0.7145951041799521, 'model__min_samples_leaf': 1683, 'model__min_samples_split': 18, 'model__n_estimators': 120}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,2.0778880596160887,0.012211534940017746,0.07635664939880371,0.0008022296927503363,0.2708322512620742,3676,59,1975,"{'model__max_features': 0.2708322512620742, 'model__min_samples_leaf': 3676, 'model__min_samples_split': 59, 'model__n_estimators': 1975}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,2.8483954429626466,0.012547820147252847,0.08147697448730469,0.0010415803290009236,0.2508605273466612,117,24,1151,"{'model__max_features': 0.2508605273466612, 'model__min_samples_leaf': 117, 'model__min_samples_split': 24, 'model__n_estimators': 1151}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,1.9752590656280518,0.009861652094646473,0.04735574722290039,0.0003785109694088049,0.695974206093698,1013,2,1082,"{'model__max_features': 0.695974206093698, 'model__min_samples_leaf': 1013, 'model__min_samples_split': 2, 'model__n_estimators': 1082}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,1.7033774852752686,0.011452435221671496,0.0643693447113037,0.0008353080251619071,0.9152137276264805,2850,33,1662,"{'model__max_features': 0.9152137276264805, 'model__min_samples_leaf': 2850, 'model__min_samples_split': 33, 'model__n_estimators': 1662}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,1.3529885768890382,0.041959788740212264,0.050420951843261716,0.0005615232107431535,0.09387329008129175,3673,41,1261,"{'model__max_features': 0.09387329008129175, 'model__min_samples_leaf': 3673, 'model__min_samples_split': 41, 'model__n_estimators': 1261}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,0.7383534431457519,0.0035652797852413023,0.031042003631591798,0.0011167912431745372,0.27993389694594284,3344,40,704,"{'model__max_features': 0.27993389694594284, 'model__min_samples_leaf': 3344, 'model__min_samples_split': 40, 'model__n_estimators': 704}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,1.1483909130096435,0.0047360016280566086,0.04881305694580078,0.005871405384775604,0.5543540525114007,2295,4,1100,"{'model__max_features': 0.5543540525114007, 'model__min_samples_leaf': 2295, 'model__min_samples_split': 4, 'model__n_estimators': 1100}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,1.1780206680297851,0.03285738807636829,0.046631908416748045,0.0016815438472577281,0.5660372104940763,3507,38,1110,"{'model__max_features': 0.5660372104940763, 'model__min_samples_leaf': 3507, 'model__min_samples_split': 38, 'model__n_estimators': 1110}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,1.1554501056671143,0.013935489287218569,0.04532833099365234,0.0013885256711466017,0.014393488629755868,4046,29,1093,"{'model__max_features': 0.014393488629755868, 'model__min_samples_leaf': 4046, 'model__min_samples_split': 29, 'model__n_estimators': 1093}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,0.9927058696746827,0.00441799359386809,0.039524078369140625,0.0006339070383400986,0.09415698826856012,2142,47,958,"{'model__max_features': 0.09415698826856012, 'model__min_samples_leaf': 2142, 'model__min_samples_split': 47, 'model__n_estimators': 958}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,0.511043643951416,0.0056406079511457765,0.023657989501953126,0.0006227208199627946,0.7036578593800237,2960,27,474,"{'model__max_features': 0.7036578593800237, 'model__min_samples_leaf': 2960, 'model__min_samples_split': 27, 'model__n_estimators': 474}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,1.384044361114502,0.016999226269437805,0.05314593315124512,0.0006782391072542792,0.49161587511683236,4647,37,1313,"{'model__max_features': 0.49161587511683236, 'model__min_samples_leaf': 4647, 'model__min_samples_split': 37, 'model__n_estimators': 1313}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,1.8854795932769775,0.038252463641072626,0.07074851989746093,0.0007922805778275356,0.4646738129396114,4453,24,1786,"{'model__max_features': 0.4646738129396114, 'model__min_samples_leaf': 4453, 'model__min_samples_split': 24, 'model__n_estimators': 1786}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,1.298986053466797,0.013345683193064981,0.050961875915527345,0.0007669416092890646,0.6158500980522165,2850,53,1247,"{'model__max_features': 0.6158500980522165, 'model__min_samples_leaf': 2850, 'model__min_samples_split': 53, 'model__n_estimators': 1247}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,1.7476351737976075,0.045868211867807374,0.07082314491271972,0.010497883667463855,0.01530454029038475,3731,59,1632,"{'model__max_features': 0.01530454029038475, 'model__min_samples_leaf': 3731, 'model__min_samples_split': 59, 'model__n_estimators': 1632}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,0.5705811023712158,0.023875860032479743,0.026318454742431642,0.004328975779113024,0.8564898411883223,1349,46,516,"{'model__max_features': 0.8564898411883223, 'model__min_samples_leaf': 1349, 'model__min_samples_split': 46, 'model__n_estimators': 516}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,0.8174774169921875,0.0040408014044004134,0.01957669258117676,0.0003188878790096519,0.6158511643899138,336,56,258,"{'model__max_features': 0.6158511643899138, 'model__min_samples_leaf': 336, 'model__min_samples_split': 56, 'model__n_estimators': 258}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,1.6534781455993652,0.021978232650175768,0.0617375373840332,0.0007349412862976978,0.026511310541621813,896,33,1499,"{'model__max_features': 0.026511310541621813, 'model__min_samples_leaf': 896, 'model__min_samples_split': 33, 'model__n_estimators': 1499}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,1.7816943168640136,0.02056311860198084,0.06828804016113281,0.0013832905373159707,0.8009492946823997,1932,51,1699,"{'model__max_features': 0.8009492946823997, 'model__min_samples_leaf': 1932, 'model__min_samples_split': 51, 'model__n_estimators': 1699}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,1.5163007736206056,0.00887617785241502,0.05893087387084961,0.001041144796906709,0.6432882184423532,4001,52,1451,"{'model__max_features': 0.6432882184423532, 'model__min_samples_leaf': 4001, 'model__min_samples_split': 52, 'model__n_estimators': 1451}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,1.6459950923919677,0.01108758059835789,0.06493034362792968,0.0015745800124988825,0.9414648087765252,3914,44,1580,"{'model__max_features': 0.9414648087765252, 'model__min_samples_leaf': 3914, 'model__min_samples_split': 44, 'model__n_estimators': 1580}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,1.3879097938537597,0.005468547450635579,0.054028654098510744,0.0013731155813270538,0.27396112732113376,4108,32,1326,"{'model__max_features': 0.27396112732113376, 'model__min_samples_leaf': 4108, 'model__min_samples_split': 32, 'model__n_estimators': 1326}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,0.0515099048614502,0.0007608134689436768,0.006760406494140625,0.0005163375280893073,0.018221825651549728,2547,51,35,"{'model__max_features': 0.018221825651549728, 'model__min_samples_leaf': 2547, 'model__min_samples_split': 51, 'model__n_estimators': 35}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,0.6558084964752198,0.018737094345119856,0.028582763671875,0.0022344140242845376,0.3365542148887265,4186,9,605,"{'model__max_features': 0.3365542148887265, 'model__min_samples_leaf': 4186, 'model__min_samples_split': 9, 'model__n_estimators': 605}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,0.141288423538208,0.002542425303653577,0.010685491561889648,0.0006172556800809736,0.8448753109694546,1626,35,115,"{'model__max_features': 0.8448753109694546, 'model__min_samples_leaf': 1626, 'model__min_samples_split': 35, 'model__n_estimators': 115}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,1.5899730682373048,0.008154197510362216,0.06063084602355957,0.0011508581369543568,0.28185477477339993,3268,59,1525,"{'model__max_features': 0.28185477477339993, 'model__min_samples_leaf': 3268, 'model__min_samples_split': 59, 'model__n_estimators': 1525}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,1.5219330787658691,0.03538158112424888,0.06036620140075684,0.006959996629702316,0.34833660445319736,3147,30,1400,"{'model__max_features': 0.34833660445319736, 'model__min_samples_leaf': 3147, 'model__min_samples_split': 30, 'model__n_estimators': 1400}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,0.7315305709838867,0.031091735259494727,0.029920005798339845,0.000920756953288557,0.7350710438038858,3349,58,676,"{'model__max_features': 0.7350710438038858, 'model__min_samples_leaf': 3349, 'model__min_samples_split': 58, 'model__n_estimators': 676}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,0.2094442367553711,0.0008830722330961941,0.012174034118652343,0.000561671235138722,0.17743954377972282,2505,25,192,"{'model__max_features': 0.17743954377972282, 'model__min_samples_leaf': 2505, 'model__min_samples_split': 25, 'model__n_estimators': 192}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,2.649715042114258,0.024583483725344028,0.06932125091552735,0.0009186952465435823,0.5759245752580846,1123,49,1572,"{'model__max_features': 0.5759245752580846, 'model__min_samples_leaf': 1123, 'model__min_samples_split': 49, 'model__n_estimators': 1572}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,0.7061028003692627,0.007684081531214567,0.02959728240966797,0.0010569904525766438,0.37201808579278317,2144,25,663,"{'model__max_features': 0.37201808579278317, 'model__min_samples_leaf': 2144, 'model__min_samples_split': 25, 'model__n_estimators': 663}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,1.4562927722930907,0.018711340642387966,0.05570874214172363,0.0011675398432945511,0.9307573256035647,4133,13,1393,"{'model__max_features': 0.9307573256035647, 'model__min_samples_leaf': 4133, 'model__min_samples_split': 13, 'model__n_estimators': 1393}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,0.902955436706543,0.005515172843838671,0.03720259666442871,0.003136514118135938,0.6798447799002458,2327,26,867,"{'model__max_features': 0.6798447799002458, 'model__min_samples_leaf': 2327, 'model__min_samples_split': 26, 'model__n_estimators': 867}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,1.9925428867340087,0.020898267820824424,0.07446560859680176,0.000619208028625689,0.10312386883593261,3953,21,1904,"{'model__max_features': 0.10312386883593261, 'model__min_samples_leaf': 3953, 'model__min_samples_split': 21, 'model__n_estimators': 1904}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,0.2148679256439209,0.01707937812728824,0.013234186172485351,0.0018157129158564585,0.38961808621920346,4493,20,177,"{'model__max_features': 0.38961808621920346, 'model__min_samples_leaf': 4493, 'model__min_samples_split': 20, 'model__n_estimators': 177}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,0.4882351875305176,0.004136769450057444,0.02162790298461914,0.000643417123338381,0.053485296747368904,4172,10,455,"{'model__max_features': 0.053485296747368904, 'model__min_samples_leaf': 4172, 'model__min_samples_split': 10, 'model__n_estimators': 455}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,0.8900204658508301,0.006738051179364547,0.03621697425842285,0.0006827546022553432,0.9568008851264563,2783,53,851,"{'model__max_features': 0.9568008851264563, 'model__min_samples_leaf': 2783, 'model__min_samples_split': 53, 'model__n_estimators': 851}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,3.984787178039551,0.08574446040687658,0.07877049446105958,0.008321257362714657,0.49302565777180496,144,54,1093,"{'model__max_features': 0.49302565777180496, 'model__min_samples_leaf': 144, 'model__min_samples_split': 54, 'model__n_estimators': 1093}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,1.5726740837097168,0.018331797942194097,0.06046557426452637,0.0007308405517163098,0.29321077169806453,2939,22,1508,"{'model__max_features': 0.29321077169806453, 'model__min_samples_leaf': 2939, 'model__min_samples_split': 22, 'model__n_estimators': 1508}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,2.198643445968628,0.049357333758366595,0.04722857475280762,0.0011414144094253475,0.9461945428816902,1168,58,1063,"{'model__max_features': 0.9461945428816902, 'model__min_samples_leaf': 1168, 'model__min_samples_split': 58, 'model__n_estimators': 1063}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,1.3070626735687256,0.010093640363513876,0.05090947151184082,0.0012739159725671464,0.09120610304869037,2983,15,1247,"{'model__max_features': 0.09120610304869037, 'model__min_samples_leaf': 2983, 'model__min_samples_split': 15, 'model__n_estimators': 1247}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,2.0687039852142335,0.008248020073540653,0.07847809791564941,0.001365730014878546,0.05587115467735004,733,44,1867,"{'model__max_features': 0.05587115467735004, 'model__min_samples_leaf': 733, 'model__min_samples_split': 44, 'model__n_estimators': 1867}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,1.0810980796813965,0.014367282878498809,0.042679119110107425,0.0014625729575038807,0.11706701642760586,954,45,913,"{'model__max_features': 0.11706701642760586, 'model__min_samples_leaf': 954, 'model__min_samples_split': 45, 'model__n_estimators': 913}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,1.7293277263641358,0.01508438213727093,0.06623764038085937,0.0012713166992341179,0.10112267612279024,1543,47,1677,"{'model__max_features': 0.10112267612279024, 'model__min_samples_leaf': 1543, 'model__min_samples_split': 47, 'model__n_estimators': 1677}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,0.6987513542175293,0.02005644371987358,0.031174993515014647,0.004272079625314062,0.22257641757103053,2994,28,634,"{'model__max_features': 0.22257641757103053, 'model__min_samples_leaf': 2994, 'model__min_samples_split': 28, 'model__n_estimators': 634}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
0,0.381882381439209,0.020762380932403426,0.01990647315979004,0.004314973225923396,0.1466048216920255,3237,39,339,"{'model__max_features': 0.1466048216920255, 'model__min_samples_leaf': 3237, 'model__min_samples_split': 39, 'model__n_estimators': 339}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,3
